url_length,hostname_length,path_length,count_dots,count_hyphens,digit_count,digit_ratio,has_ip_address,subdomain_count,has_at_symbol,shannon_entropy_nan,relative_entropy,count_sensitive_keywords,count_brand_keywords,has_https_token_in_host,count_slashes,count_vowels_dom,status_bin
120,39,44,7,2,21,0.175,0,5,0,2.5820599105802575,0.8474476709163757,3,2,0,4,12,1
93,34,52,3,1,3,0.03225806451612903,0,1,0,1.6879430945989,0.3763974191379473,1,0,0,9,11,1
66,16,43,2,2,0,0.0,0,1,0,2.186704345910025,0.5053659896205676,0,0,0,4,4,0
25,13,1,1,1,0,0.0,0,0,0,2.4056390622295662,0.7896517978674872,0,0,0,3,5,1
51,23,7,3,0,1,0.0196078431372549,0,2,0,2.0464393446710156,0.4526097032577049,0,0,0,4,7,1
21,14,0,1,1,1,0.047619047619047616,0,0,0,1.9219280948873623,0.9558901373907023,0,0,0,2,4,1
174,39,101,2,2,19,0.10919540229885058,0,1,0,2.959627220878014,0.610641444517639,0,0,0,7,12,1
32,16,8,1,0,0,0.0,0,0,0,1.2516291673878228,0.571085928065671,0,0,0,4,6,1
74,23,44,3,2,0,0.0,0,1,0,1.8464393446710154,0.25072660666253527,0,0,0,4,7,0
24,16,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.6317154011319737,0,0,0,3,5,0
59,20,32,3,1,0,0.0,0,1,0,1.896240625180289,0.4718568901660532,0,0,0,6,6,0
111,17,87,3,8,7,0.06306306306306306,0,2,0,1.7107770844150676,0.3527477577695671,0,1,0,6,4,0
71,20,44,1,4,0,0.0,0,0,0,1.6767370300521325,0.3585992649345817,0,0,0,5,8,0
35,27,0,2,0,4,0.11428571428571428,0,1,0,1.5219280948873621,0.8043739106675188,0,0,0,2,8,1
26,17,1,2,1,0,0.0,0,1,0,1.8423709931771084,0.681892499901382,0,0,0,3,6,1
68,10,51,2,1,3,0.04411764705882353,0,0,0,1.4182958340544896,0.47698201382309646,0,0,0,8,0,1
248,14,58,2,0,59,0.23790322580645162,0,0,0,2.045044819742847,2.1585148023643055,2,0,0,6,5,1
98,13,55,3,1,10,0.10204081632653061,0,1,0,2.323219672335508,0.6282127403347922,1,0,0,10,2,1
24,15,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.8060597154077198,0,0,0,3,2,0
36,14,15,1,0,0,0.0,0,0,0,1.2516291673878228,0.5956574599780223,0,0,0,4,5,1
82,16,46,2,0,5,0.06097560975609756,0,1,0,2.199687794731328,0.6011694738245305,0,0,0,6,6,1
62,31,24,2,2,0,0.0,0,1,0,1.8365916681089791,0.3722029290284631,0,0,0,4,9,0
108,16,84,2,4,44,0.4074074074074074,0,1,0,1.6893917467430877,1.4797661930428767,0,0,0,7,5,1
62,27,14,2,0,1,0.016129032258064516,0,1,0,2.321928094887362,0.45583194669702387,2,0,0,4,11,0
69,23,38,4,2,1,0.014492753623188406,0,1,0,1.93012496531497,0.4748916153156135,0,0,0,7,6,0
26,19,0,2,1,1,0.038461538461538464,0,1,0,1.9182958340544896,0.8723653628042295,1,0,0,2,5,1
56,17,32,3,1,6,0.10714285714285714,0,1,0,1.7527152789797047,0.3828216976823842,0,0,0,4,4,0
59,21,30,2,1,0,0.0,0,1,0,1.4911148500551856,0.30455713182359273,0,0,0,7,8,0
18,11,0,2,0,1,0.05555555555555555,0,1,0,1.5219280948873621,1.165332677343874,0,0,0,2,3,0
43,18,17,3,1,0,0.0,0,2,0,1.7527152789797047,0.35117923110802296,0,0,0,4,7,0
86,16,33,2,1,12,0.13953488372093023,0,0,0,2.739572261986723,0.7583771641213833,0,0,0,6,6,1
31,23,1,2,1,0,0.0,0,1,0,1.8423709931771084,0.6309398949577487,0,0,0,3,8,1
127,50,19,4,1,18,0.14173228346456693,0,3,0,2.794653473544342,0.7282258851924562,3,2,0,4,17,1
18,10,1,1,0,0,0.0,0,0,0,1.3709505944546687,0.8035458414624432,0,0,0,3,4,0
64,20,37,3,1,0,0.0,0,1,0,1.5510981710072647,0.33395888447066335,0,0,0,7,6,1
105,29,59,2,1,10,0.09523809523809523,0,1,0,2.217021885879718,0.6497543158850014,0,0,0,6,9,1
26,17,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.44221164629994125,0,0,0,3,3,0
27,19,1,2,1,0,0.0,0,1,0,1.8423709931771084,0.5576338324288416,0,0,0,3,5,0
59,18,34,2,0,1,0.01694915254237288,0,0,0,1.224394445405986,0.4631358993783616,1,0,0,6,7,1
27,14,1,1,0,3,0.1111111111111111,0,0,0,1.4591479170272448,1.0808930891324862,0,0,0,3,6,0
46,16,22,2,0,0,0.0,0,1,0,1.75,0.5919602873654628,0,0,0,4,7,0
127,50,19,4,1,23,0.18110236220472442,0,3,0,2.794653473544342,0.8937890822507367,3,2,0,4,17,1
40,23,10,3,1,0,0.0,0,1,0,1.7527152789797047,0.3622728485674998,0,0,0,4,7,1
99,15,76,2,1,9,0.09090909090909091,0,1,0,1.8810947601100747,0.642225415469107,0,0,0,7,5,1
27,18,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.5579148405210337,0,0,0,3,5,0
58,18,7,1,0,6,0.10344827586206896,0,0,0,2.1609640474436813,0.8611938337778554,0,0,0,5,4,1
41,18,15,2,0,0,0.0,0,1,0,1.75,0.5593907439494032,0,0,0,4,7,0
84,21,55,2,6,0,0.0,0,1,0,1.7273966735744792,0.2942984640897112,0,0,0,5,6,0
33,18,8,3,1,0,0.0,0,1,0,1.811278124459133,0.8457005648734939,0,0,0,3,3,1
33,25,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.3963711062392422,0,0,0,3,8,1
30,22,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.6625938109794651,0,0,0,3,6,0
32,20,4,2,0,3,0.09375,0,1,0,1.3787834934861753,0.7273403330915336,0,0,0,4,4,1
128,50,20,4,1,26,0.203125,0,3,0,2.7550576199383077,0.9065306912040796,3,2,0,5,17,1
56,14,18,4,0,5,0.08928571428571429,0,2,0,2.3553885422075336,0.6937859174810607,0,0,0,3,3,0
36,27,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.529334513075802,0,0,0,3,8,0
46,20,18,3,0,0,0.0,0,1,0,1.3516441151533924,0.5225194712962357,0,0,0,5,6,0
34,26,1,4,0,2,0.058823529411764705,0,3,0,1.4056390622295665,0.742189810482128,0,0,0,3,5,1
22,14,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.8642859093041932,0,0,0,3,3,0
22,13,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.8604034741344724,0,0,0,3,1,0
38,29,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.7656294422559142,0,0,0,3,6,1
28,15,5,2,0,1,0.03571428571428571,0,1,0,1.8423709931771084,1.0217731660004319,0,0,0,3,5,0
38,17,14,2,0,0,0.0,0,1,0,1.3787834934861753,0.42239028258895184,0,0,0,4,5,0
78,25,18,3,0,3,0.038461538461538464,0,1,0,2.287783719941071,0.5863398607775778,0,1,0,5,10,1
86,28,51,3,3,8,0.09302325581395349,0,1,0,2.155968102145908,0.524970540561841,0,0,0,5,10,1
41,18,16,3,0,0,0.0,0,1,0,1.4488156357251847,0.3764171044765268,0,0,0,3,3,0
29,11,10,1,0,0,0.0,0,0,0,1.3709505944546687,0.37329632544166846,0,0,0,3,3,0
33,24,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.3976757159491052,0,0,0,3,7,0
59,20,32,3,1,4,0.06779661016949153,0,1,0,2.0464393446710156,0.529608253372104,0,0,0,4,5,0
62,18,37,2,4,0,0.0,0,1,0,1.823067982273661,0.42811727452869636,0,0,0,4,3,0
37,12,17,2,0,0,0.0,0,1,0,1.2987949406953985,0.4865180297488676,0,0,0,5,3,0
46,21,18,2,1,0,0.0,0,1,0,1.657742726504889,0.32804704349007413,0,0,0,5,5,0
28,19,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.5866590531638,0,0,0,3,5,0
25,14,4,2,0,0,0.0,0,1,0,1.3787834934861753,0.8888275792716304,0,0,0,4,3,1
99,15,76,2,0,11,0.1111111111111111,0,1,0,1.1567796494470395,0.7670350837035741,0,0,0,7,5,1
60,26,27,3,0,0,0.0,0,1,0,1.4056390622295665,0.3081458640074217,0,0,0,4,8,0
97,50,40,5,1,23,0.23711340206185566,0,4,0,1.650022421648354,0.8154788558546571,1,0,0,5,17,1
51,21,23,2,0,3,0.058823529411764705,0,1,0,1.224394445405986,0.5736281042303699,0,0,0,6,9,1
40,19,14,3,0,0,0.0,0,1,0,1.4056390622295665,0.41639346067126465,1,0,0,4,7,1
85,14,64,1,10,8,0.09411764705882353,0,0,0,1.3752793655393791,0.577444693820879,0,0,0,3,5,0
50,28,15,2,0,0,0.0,0,1,0,1.3787834934861753,0.4695891083413484,0,0,0,4,8,0
30,21,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.45083705302496846,0,0,0,3,6,0
36,27,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.43187019953627465,0,0,0,3,8,0
187,20,35,6,2,38,0.20320855614973263,0,0,0,2.7295739585136225,0.6885754213966664,1,0,0,6,8,1
58,16,34,2,4,7,0.1206896551724138,0,1,0,1.8464393446710154,0.6141307751428353,0,0,0,3,5,0
46,25,14,2,0,0,0.0,0,1,0,1.8423709931771084,0.41704043463270873,0,0,0,3,8,0
67,15,45,2,2,4,0.05970149253731343,0,0,0,1.6140054628542204,0.3851060269782217,0,0,0,7,4,1
28,19,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.7869691633421734,0,0,0,3,4,0
64,16,40,3,0,2,0.03125,0,1,0,1.2406705316766884,0.3497540612613006,0,0,0,7,4,1
28,19,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.5979021465425616,0,0,0,3,4,0
59,31,21,2,0,0,0.0,0,1,0,1.3787834934861753,0.35335961234366947,0,0,0,4,9,0
29,21,1,3,0,0,0.0,0,2,0,1.4488156357251847,0.785013238330336,0,0,0,3,7,0
58,28,23,3,1,0,0.0,0,1,0,1.617189572592715,0.365959587067321,0,0,0,6,9,1
72,16,49,2,6,7,0.09722222222222222,0,1,0,1.7273966735744792,0.48070802084197034,0,0,0,5,4,0
43,23,13,3,0,2,0.046511627906976744,0,1,0,1.4488156357251847,0.5545197817516457,0,0,0,3,7,1
39,14,18,3,0,0,0.0,0,1,0,1.4488156357251847,0.6515953622871219,0,0,0,3,3,0
48,19,21,4,0,0,0.0,0,3,0,1.360964047443681,0.5566805863429601,0,0,0,5,4,0
52,16,29,3,0,0,0.0,0,1,0,1.3516441151533924,0.603687435132936,0,0,0,5,5,0
30,22,1,3,0,2,0.06666666666666667,0,2,0,1.4488156357251847,0.8523982816294537,0,0,0,3,5,1
106,18,81,1,9,11,0.10377358490566038,0,0,0,1.4716022614097979,0.49446552645982733,1,0,0,4,6,0
95,23,64,3,1,4,0.042105263157894736,0,1,0,1.856564762130954,0.43730106079891057,0,0,0,8,5,1
81,47,26,5,0,2,0.024691358024691357,0,3,1,1.9717472571281809,0.7711032066177704,1,2,0,3,14,1
31,18,6,2,0,0,0.0,0,1,0,1.4591479170272448,0.8132126019739611,0,0,0,3,5,1
54,12,35,1,4,0,0.0,0,0,0,1.721928094887362,0.5298066458460154,0,0,0,4,4,0
218,12,33,3,1,69,0.3165137614678899,0,1,0,2.8709505944546687,1.5820351425488572,2,0,0,6,3,1
77,23,47,1,0,20,0.2597402597402597,0,0,0,1.1488348542809166,0.9505613895215715,0,0,0,5,8,1
92,15,70,2,8,0,0.0,0,1,0,1.6457113704075783,0.2840922104832293,0,0,0,6,4,0
183,12,137,4,12,0,0.0,0,1,1,2.1149163392091346,0.4738272750552216,1,0,0,9,2,1
76,49,20,4,5,2,0.02631578947368421,0,2,0,1.8352377453121176,0.3167030285165605,0,0,0,4,16,1
46,18,21,1,1,0,0.0,0,0,0,1.6644977792004612,0.3447803403795917,0,0,0,4,5,0
56,11,38,1,4,1,0.017857142857142856,0,0,0,1.721928094887362,0.42874724239987994,0,0,0,4,4,0
41,32,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.5348979719461299,0,0,0,3,9,1
23,14,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.7476900942586149,0,0,0,3,2,0
58,49,1,2,0,0,0.0,0,1,0,1.4591479170272448,1.4385971397678827,0,0,0,3,15,1
35,27,1,2,1,0,0.0,0,1,0,1.8423709931771084,0.532845274730433,0,0,0,3,9,1
24,17,0,1,0,1,0.041666666666666664,0,0,0,1.5,0.8674350134894434,0,0,0,2,8,0
23,16,0,2,0,0,0.0,0,1,0,1.5219280948873621,0.925363392442069,0,0,0,2,3,0
36,18,11,2,0,0,0.0,0,1,0,1.3787834934861753,0.3254295932113512,0,0,0,4,5,0
55,26,22,2,0,0,0.0,0,1,0,1.75,0.5223608346635286,0,0,0,4,9,0
57,21,29,3,0,0,0.0,0,1,0,1.295461844238322,0.33360050527852725,0,0,0,6,8,1
59,21,30,3,3,0,0.0,0,1,0,1.867633890971212,0.28396712343853947,0,0,0,4,5,0
24,15,1,2,0,1,0.041666666666666664,0,1,0,1.4591479170272448,0.7632413568372269,0,0,0,3,4,0
38,20,11,3,1,0,0.0,0,1,0,1.811278124459133,0.5510524322939419,0,0,0,3,6,1
342,19,315,5,6,142,0.4152046783625731,0,2,1,2.9300291378549668,1.6799721923376802,0,0,0,5,5,1
47,15,25,1,3,0,0.0,0,0,0,1.7527152789797047,0.4308819512413016,0,0,0,4,6,0
24,15,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.7293308310676124,0,0,0,3,5,0
67,15,45,2,2,5,0.07462686567164178,0,1,0,2.2312702546075758,0.572801385867888,0,0,0,3,4,0
52,17,28,1,3,4,0.07692307692307693,0,0,0,1.6854752972273344,0.530626209202208,0,0,0,5,8,0
27,8,11,1,0,3,0.1111111111111111,0,0,0,1.2516291673878228,1.2656401566932476,0,0,0,4,2,1
31,16,7,1,0,1,0.03225806451612903,0,0,0,1.792481250360578,0.8169913147220226,0,0,0,3,5,1
155,22,126,3,2,0,0.0,0,1,0,1.5546097612655667,0.2821204948529863,0,0,0,9,7,0
26,14,5,2,0,0,0.0,0,1,0,1.4591479170272448,1.0437291299584113,0,0,0,3,4,1
65,17,41,2,0,2,0.03076923076923077,0,1,0,1.0957952550009336,0.5264961178103642,0,0,0,8,3,1
83,10,66,2,9,8,0.0963855421686747,0,1,0,1.608700165519891,0.4589197750824066,0,0,0,5,1,0
81,20,53,2,7,8,0.09876543209876543,0,1,0,1.6578764348499595,0.45705177674336755,0,0,0,7,4,0
31,23,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.4865183051099534,0,0,0,3,6,0
22,12,1,2,0,0,0.0,0,1,0,1.8423709931771084,0.9900305739715685,0,0,0,3,2,0
127,50,20,4,1,18,0.14173228346456693,0,3,0,2.7550576199383077,0.7913909999082579,3,2,0,5,17,1
78,15,56,2,6,0,0.0,0,1,0,1.7055872616982601,0.2958964966363758,0,0,0,6,4,0
26,18,1,1,0,0,0.0,0,0,0,1.3709505944546687,0.6654105640097318,0,0,0,3,7,1
33,25,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.38280985878316914,0,0,0,3,7,0
71,19,33,2,1,0,0.0,0,0,0,2.222191575506678,0.3185846120280108,0,0,0,5,8,1
36,16,1,3,0,0,0.0,0,2,0,2.3709505944546687,0.9649804261117658,0,2,0,3,5,0
39,30,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.3466442293312911,0,0,0,3,9,0
98,20,3,4,0,7,0.07142857142857142,0,1,1,2.251629167387823,1.035237734842939,0,0,0,4,8,1
34,26,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.7530844821533885,0,0,0,3,8,1
66,21,38,3,3,0,0.0,0,1,0,1.8954618442383218,0.3748322466463729,0,0,0,3,7,0
56,21,28,2,1,0,0.0,0,1,0,1.5709505944546687,0.2531047341063396,0,0,0,6,6,1
82,18,57,3,5,8,0.0975609756097561,0,2,0,1.781937063546704,0.4348460461152622,0,0,0,6,4,0
45,15,23,2,1,0,0.0,0,1,0,1.5709505944546687,0.42371526464089987,0,0,0,6,2,0
48,23,7,3,0,10,0.20833333333333334,0,2,0,1.9717472571281809,1.2761940774796743,0,0,0,5,6,1
69,29,33,4,0,5,0.07246376811594203,0,3,0,1.3921472236645345,0.7064724050478569,0,0,0,4,8,1
37,29,1,2,0,6,0.16216216216216217,0,1,0,1.4591479170272448,1.0620903108974125,0,0,0,3,6,1
55,29,19,5,1,1,0.01818181818181818,0,3,0,1.6767370300521325,0.36438265533472997,0,0,0,4,8,1
61,27,26,3,1,8,0.13114754098360656,0,1,0,1.9717472571281809,0.5612043414173294,0,0,0,5,9,1
23,15,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.6247179378720379,0,0,0,3,4,0
23,16,0,2,0,0,0.0,0,1,0,1.5219280948873621,0.7860881514364182,0,0,0,2,5,0
32,24,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.5772812747383241,0,0,0,3,9,1
31,24,0,2,0,0,0.0,0,1,0,1.5219280948873621,0.8151140058691366,0,0,0,2,9,1
29,20,1,1,0,0,0.0,0,0,0,1.3709505944546687,0.4078287234438545,0,0,0,3,9,0
56,47,1,4,0,7,0.125,0,3,0,1.4056390622295665,0.7001208878975451,0,0,0,3,9,1
84,10,20,2,4,5,0.05952380952380952,0,0,0,1.93012496531497,0.5916821609763199,0,0,0,7,4,0
57,20,30,2,4,0,0.0,0,1,0,1.823067982273661,0.4917727003503267,0,0,0,4,5,0
28,19,1,2,1,0,0.0,0,1,0,1.8423709931771084,0.6108949313934937,0,0,0,3,7,1
30,21,1,2,1,0,0.0,0,1,0,1.8423709931771084,0.5614222407142351,0,0,0,3,6,0
34,21,1,2,0,0,0.0,0,1,0,2.4464393446710155,1.062629633505055,0,0,0,3,6,0
41,11,22,3,0,0,0.0,0,1,0,1.3516441151533924,0.3848329707613423,0,0,0,5,1,0
32,23,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.5179923952927692,0,0,0,3,6,0
43,34,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.3858063212487878,1,0,0,3,13,1
199,13,44,5,11,39,0.19597989949748743,0,1,0,2.618037748570157,1.571206640616207,0,1,0,7,1,1
71,20,25,3,0,2,0.028169014084507043,0,1,0,2.5492553971685,2.6458143087215786,0,0,0,5,9,1
70,43,1,5,2,5,0.07142857142857142,0,4,0,2.287783719941071,0.5148589376542027,1,2,0,3,13,1
33,15,11,1,0,0,0.0,0,0,0,1.2516291673878228,0.8398664371401778,0,0,0,4,5,1
68,19,42,2,5,0,0.0,0,1,0,1.7841591278514217,0.3564206166893574,0,0,0,4,7,0
117,42,20,4,0,19,0.1623931623931624,0,3,0,2.5941178916311856,0.8540111729914829,3,2,0,5,15,1
21,12,1,1,0,0,0.0,0,0,0,1.3709505944546687,1.2131008009032254,0,0,0,3,2,1
241,63,171,5,0,48,0.1991701244813278,0,4,0,2.5788203928743796,1.026395839518689,0,2,0,6,8,1
242,17,217,2,3,26,0.10743801652892562,0,1,0,1.0374012540422353,0.41646350943906385,4,0,0,23,6,1
27,19,1,2,1,0,0.0,0,1,0,1.8423709931771084,0.6192653697228855,0,0,0,3,7,0
30,23,0,2,0,0,0.0,0,1,0,1.5219280948873621,0.6828998694605741,0,0,0,2,8,0
71,21,43,2,4,4,0.056338028169014086,0,1,0,1.7841591278514217,0.32852894603146443,0,1,0,5,6,0
36,15,14,3,0,0,0.0,0,1,0,1.4056390622295665,0.5733857509449534,0,0,0,4,6,1
76,29,39,3,0,13,0.17105263157894737,0,1,0,2.3523479118118216,1.768325747893457,1,0,0,5,10,1
36,16,12,2,0,0,0.0,0,1,0,1.4591479170272448,0.5599504966573813,0,0,0,3,5,0
34,22,5,2,0,0,0.0,0,1,0,1.4591479170272448,0.5706044823631506,0,0,0,3,7,0
24,15,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.6462697191771545,0,0,0,3,4,0
115,42,19,4,0,22,0.19130434782608696,0,3,0,2.577819531114783,1.0152454856792952,3,2,0,4,15,1
33,16,9,2,0,0,0.0,0,1,0,1.4591479170272448,0.6915742975422755,0,0,0,3,5,0
103,14,50,3,0,1,0.009708737864077669,0,0,1,2.349601752714581,0.7239330956367998,0,0,0,7,6,1
27,16,4,2,0,0,0.0,0,1,0,1.3787834934861753,0.6387626041210204,0,0,0,4,3,1
50,28,15,2,0,0,0.0,0,1,0,1.8423709931771084,0.34302647985592416,0,0,0,3,10,0
30,19,4,2,0,0,0.0,0,1,0,1.3787834934861753,0.521550942359356,0,0,0,4,5,1
64,16,41,3,2,0,0.0,0,1,0,1.789929075309999,0.21750941948869623,0,0,0,5,3,1
78,29,42,2,0,2,0.02564102564102564,0,0,0,1.5709505944546687,0.3775352206467442,0,0,0,6,12,1
62,23,31,3,0,0,0.0,0,1,0,1.7527152789797047,0.4027575271968933,0,0,0,4,7,0
33,24,1,2,0,8,0.24242424242424243,0,1,0,1.4591479170272448,1.4583870376158425,0,0,0,3,4,1
57,22,28,3,0,0,0.0,0,1,0,1.6854752972273344,0.45755259259429565,0,0,0,5,8,0
267,213,47,14,0,39,0.14606741573033707,0,11,1,1.3315796225857792,0.9259925183347298,0,0,1,6,32,1
114,37,44,7,2,23,0.20175438596491227,0,5,0,2.411509198419911,0.8944731191974568,1,2,0,4,9,1
142,16,119,3,0,8,0.056338028169014086,0,1,0,1.4805774296980354,0.601922772983425,0,0,0,7,5,0
21,12,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.8491492328535364,0,0,0,3,1,0
44,13,24,2,1,0,0.0,0,1,0,1.75,0.36077568498668944,0,0,0,4,2,0
49,18,24,2,1,0,0.0,0,1,0,1.75,0.2888527495364276,0,0,0,4,5,0
24,5,12,1,0,3,0.125,0,0,0,1.3709505944546687,1.9886044723352319,0,0,0,3,0,1
69,42,19,4,0,8,0.11594202898550725,0,3,0,1.3921472236645345,0.6711586908408854,2,2,0,4,15,1
38,31,0,2,0,0,0.0,0,1,0,1.5219280948873621,0.4941964310519397,0,0,0,2,11,1
27,18,1,3,0,0,0.0,0,2,0,1.4488156357251847,0.5658035482004489,0,0,0,3,5,0
48,14,27,3,2,4,0.08333333333333333,0,1,0,1.8910611120726526,0.4942244684017649,0,0,0,3,3,0
26,18,1,2,1,0,0.0,0,1,0,1.8423709931771084,0.6332122933425149,0,0,0,3,5,0
26,17,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.8161092267370151,0,0,0,3,3,0
77,20,50,2,5,0,0.0,0,1,0,1.7841591278514217,0.23506423809415333,0,0,0,4,5,0
57,48,1,4,3,9,0.15789473684210525,0,3,0,1.867633890971212,0.6956526213917416,0,0,0,3,9,1
51,17,26,3,0,0,0.0,0,1,0,1.4056390622295665,0.34024811064438487,0,0,0,4,5,0
68,37,23,5,3,6,0.08823529411764706,0,3,0,1.8262452584026092,0.4454956877941549,0,0,0,4,8,1
57,17,32,2,0,0,0.0,0,1,0,1.823067982273661,0.5657076506058913,0,0,0,4,4,0
99,30,61,4,7,10,0.10101010101010101,0,2,0,1.7779849042597489,0.4643443035553762,0,0,0,5,9,0
42,13,22,3,1,0,0.0,0,1,0,1.617189572592715,0.3050462438511581,0,0,0,6,4,1
34,11,15,1,0,0,0.0,0,0,0,1.3709505944546687,0.5289828759599693,0,0,0,3,3,0
34,16,10,2,0,0,0.0,0,1,0,1.4591479170272448,0.6566951968745117,0,0,0,3,5,0
54,11,36,2,0,2,0.037037037037037035,0,0,0,1.657742726504889,0.5950751313948958,1,0,0,5,4,1
25,16,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.8988502640308981,0,0,0,3,2,0
20,12,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.9919744096079799,0,0,0,3,3,1
76,20,49,3,1,0,0.0,0,1,0,1.4885252948977485,0.25237333868350376,0,0,0,8,9,1
80,29,43,2,0,20,0.25,0,1,0,1.657742726504889,0.9588326260752945,0,0,0,5,11,1
45,16,21,2,0,0,0.0,0,1,0,1.75,0.509442437641207,0,0,0,4,7,0
476,13,10,24,0,40,0.08403361344537816,1,0,1,2.7634207607712957,1.0503354221717096,3,1,0,4,0,1
150,34,99,2,2,5,0.03333333333333333,0,1,0,2.502598068247261,0.44370226774222404,0,1,0,7,10,1
59,16,35,2,0,0,0.0,0,1,0,1.8464393446710154,0.45299840360408117,0,0,0,4,7,0
35,26,1,2,1,0,0.0,0,1,0,1.8423709931771084,0.6114164086173421,0,0,0,3,10,1
29,16,5,1,0,0,0.0,0,0,0,1.3709505944546687,0.5336772340999597,0,0,0,3,4,1
42,10,25,3,3,3,0.07142857142857142,0,1,0,1.8954618442383218,0.5960015378371294,0,0,0,3,2,0
57,16,33,2,1,0,0.0,0,1,0,2.0588138903312014,0.6295691655995215,0,0,0,4,7,0
31,23,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.5795339818221156,0,0,0,3,6,0
42,33,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.5667939866104456,0,0,0,3,11,1
56,30,19,2,2,2,0.03571428571428571,0,1,0,1.8365916681089791,0.453271134212383,0,0,0,4,8,1
96,16,73,2,4,0,0.0,0,1,0,1.875,0.3351532849572858,0,0,0,8,3,1
66,44,15,2,0,9,0.13636363636363635,0,1,0,1.3787834934861753,0.6347110866168555,0,0,0,4,11,1
75,19,48,3,6,4,0.05333333333333334,0,1,0,2.1055872616982603,0.5102529148418955,0,0,0,3,7,0
30,16,6,1,0,2,0.06666666666666667,0,0,0,2.0,1.7567434200726035,0,0,0,4,5,1
31,17,7,2,0,0,0.0,0,1,0,1.4591479170272448,0.5845771657011205,0,0,0,3,3,0
41,14,10,4,0,11,0.2682926829268293,1,0,1,2.251629167387823,2.1722603533010694,1,0,0,4,0,1
35,27,1,2,1,1,0.02857142857142857,0,1,0,1.8423709931771084,0.5328786912829799,0,0,0,3,8,1
37,28,1,2,0,4,0.10810810810810811,0,1,0,1.4591479170272448,0.7399752579936327,0,0,0,3,8,1
31,22,1,3,0,0,0.0,0,2,0,1.4488156357251847,0.41164573243947616,0,0,0,3,7,0
52,16,28,2,0,0,0.0,0,1,0,2.3685225277282065,0.7357222024791297,0,0,0,4,7,0
24,15,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.7467307777420616,0,0,0,3,3,0
59,21,31,4,0,4,0.06779661016949153,0,2,0,1.6767370300521325,0.49190599859904405,0,0,0,5,7,0
43,26,10,2,0,1,0.023255813953488372,0,1,0,1.75,0.6782324165391933,0,0,0,4,9,0
26,15,3,3,0,0,0.0,0,2,0,1.4488156357251847,0.9223005692380651,0,0,0,3,2,0
65,10,48,2,1,3,0.046153846153846156,0,0,0,1.4182958340544896,0.46349015510924757,0,0,0,8,0,1
63,17,39,2,4,0,0.0,0,1,0,1.7841591278514217,0.30969598414453625,0,0,0,5,6,0
22,13,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.7684045779165759,0,0,0,3,6,0
177,21,23,7,1,43,0.24293785310734464,0,1,0,2.6639576111367096,0.8872873563953128,1,0,0,5,5,1
62,17,38,2,5,1,0.016129032258064516,0,1,0,1.760495029766198,0.3657642116777146,0,0,0,5,6,0
32,20,5,2,0,1,0.03125,0,1,0,1.3787834934861753,0.5143824720360669,0,0,0,4,6,1
19,11,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.9299077964783559,0,0,0,3,2,0
63,23,1,2,0,9,0.14285714285714285,0,1,0,2.1556390622295662,0.5583108124453634,0,0,0,3,5,0
62,11,43,3,3,0,0.0,0,1,0,1.867633890971212,0.2972015209449206,0,0,0,4,2,0
65,22,36,3,2,0,0.0,0,1,0,2.054585169337799,0.3842110033573351,0,0,0,5,6,0
29,20,1,2,0,0,0.0,0,1,0,1.4591479170272448,0.6955985505351349,0,0,0,3,3,0
